date,index,date_time,trading_symbol,type,option_type,strike,open,high,low,close,volume,open_interest,expiry_date
2026-04-15,NIFTY,2026-04-15 10:24:00+05:30,NIFTY 50,SPOT,,,24269.0,24272.55,24264.75,24264.95,0,,
2026-04-15,NIFTY,2026-04-15 10:25:00+05:30,NIFTY 50,SPOT,,,24264.85,24267.1,24255.65,24258.95,0,,
2026-04-15,NIFTY,2026-04-15 10:26:00+05:30,NIFTY 50,SPOT,,,24259.9,24264.4,24259.1,24260.5,0,,
2026-04-15,NIFTY,2026-04-15 10:27:00+05:30,NIFTY 50,SPOT,,,24260.35,24266.7,24260.2,24263.05,0,,
2026-04-15,NIFTY,2026-04-15 10:28:00+05:30,NIFTY 50,SPOT,,,24262.9,24264.85,24259.4,24261.3,0,,
2026-04-15,NIFTY,2026-04-15 10:29:00+05:30,NIFTY 50,SPOT,,,24260.85,24263.25,24256.0,24260.1,0,,
2026-04-15,NIFTY,2026-04-15 10:30:00+05:30,NIFTY 50,SPOT,,,24260.4,24273.15,24260.0,24271.4,0,,
2026-04-15,NIFTY,2026-04-15 10:31:00+05:30,NIFTY 50,SPOT,,,24270.95,24271.45,24261.4,24261.4,0,,
2026-04-15,NIFTY,2026-04-15 10:32:00+05:30,NIFTY 50,SPOT,,,24261.75,24264.65,24256.7,24263.65,0,,
2026-04-15,NIFTY,2026-04-15 10:33:00+05:30,NIFTY 50,SPOT,,,24262.8,24263.65,24259.05,24262.4,0,,
2026-04-15,NIFTY,2026-04-15 10:34:00+05:30,NIFTY 50,SPOT,,,24262.95,24265.5,24256.2,24259.45,0,,
2026-04-15,NIFTY,2026-04-15 10:35:00+05:30,NIFTY 50,SPOT,,,24260.15,24263.0,24256.5,24257.2,0,,
2026-04-15,NIFTY,2026-04-15 10:36:00+05:30,NIFTY 50,SPOT,,,24257.65,24261.1,24248.55,24248.55,0,,
2026-04-15,NIFTY,2026-04-15 10:37:00+05:30,NIFTY 50,SPOT,,,24249.3,24254.3,24244.9,24252.6,0,,
2026-04-15,NIFTY,2026-04-15 10:38:00+05:30,NIFTY 50,SPOT,,,24252.75,24255.55,24249.25,24252.05,0,,
2026-04-15,NIFTY,2026-04-15 10:39:00+05:30,NIFTY 50,SPOT,,,24252.05,24253.0,24242.45,24243.6,0,,
2026-04-15,NIFTY,2026-04-15 10:40:00+05:30,NIFTY 50,SPOT,,,24245.75,24247.9,24243.8,24245.7,0,,
2026-04-15,NIFTY,2026-04-15 10:41:00+05:30,NIFTY 50,SPOT,,,24245.6,24248.15,24242.1,24242.6,0,,
2026-04-15,NIFTY,2026-04-15 10:42:00+05:30,NIFTY 50,SPOT,,,24242.3,24250.7,24242.3,24249.95,0,,
2026-04-15,NIFTY,2026-04-15 10:43:00+05:30,NIFTY 50,SPOT,,,24250.05,24251.45,24244.6,24244.6,0,,
2026-04-15,NIFTY,2026-04-15 10:44:00+05:30,NIFTY 50,SPOT,,,24245.05,24246.6,24235.45,24243.1,0,,
2026-04-15,NIFTY,2026-04-15 10:45:00+05:30,NIFTY 50,SPOT,,,24242.5,24250.95,24239.85,24245.15,0,,
2026-04-15,NIFTY,2026-04-15 10:46:00+05:30,NIFTY 50,SPOT,,,24246.85,24248.45,24244.55,24247.6,0,,
2026-04-15,NIFTY,2026-04-15 10:47:00+05:30,NIFTY 50,SPOT,,,24247.0,24248.6,24244.35,24247.65,0,,
2026-04-15,NIFTY,2026-04-15 10:48:00+05:30,NIFTY 50,SPOT,,,24247.95,24255.75,24246.0,24250.9,0,,
2026-04-15,NIFTY,2026-04-15 10:49:00+05:30,NIFTY 50,SPOT,,,24250.35,24252.65,24247.2,24248.0,0,,
2026-04-15,NIFTY,2026-04-15 10:50:00+05:30,NIFTY 50,SPOT,,,24247.55,24248.55,24226.6,24227.75,0,,
2026-04-15,NIFTY,2026-04-15 10:51:00+05:30,NIFTY 50,SPOT,,,24227.05,24230.85,24222.3,24227.35,0,,
2026-04-15,NIFTY,2026-04-15 10:52:00+05:30,NIFTY 50,SPOT,,,24227.65,24228.5,24222.3,24222.3,0,,
2026-04-15,NIFTY,2026-04-15 10:53:00+05:30,NIFTY 50,SPOT,,,24222.05,24222.55,24209.4,24209.4,0,,
2026-04-15,NIFTY,2026-04-15 10:54:00+05:30,NIFTY 50,SPOT,,,24209.9,24227.8,24208.8,24223.4,0,,
2026-04-15,NIFTY,2026-04-15 10:55:00+05:30,NIFTY 50,SPOT,,,24223.5,24227.45,24221.0,24226.45,0,,
2026-04-15,NIFTY,2026-04-15 10:56:00+05:30,NIFTY 50,SPOT,,,24226.4,24226.45,24219.4,24223.2,0,,
2026-04-15,NIFTY,2026-04-15 10:57:00+05:30,NIFTY 50,SPOT,,,24222.75,24232.45,24220.6,24232.45,0,,
2026-04-15,NIFTY,2026-04-15 10:58:00+05:30,NIFTY 50,SPOT,,,24232.15,24233.8,24221.05,24221.5,0,,
2026-04-15,NIFTY,2026-04-15 10:59:00+05:30,NIFTY 50,SPOT,,,24222.15,24224.65,24216.1,24216.1,0,,
2026-04-15,NIFTY,2026-04-15 11:00:00+05:30,NIFTY 50,SPOT,,,24216.35,24216.35,24203.8,24206.8,0,,
2026-04-15,NIFTY,2026-04-15 11:01:00+05:30,NIFTY 50,SPOT,,,24207.45,24213.0,24205.75,24209.25,0,,
2026-04-15,NIFTY,2026-04-15 11:02:00+05:30,NIFTY 50,SPOT,,,24209.5,24216.5,24208.95,24212.4,0,,
2026-04-15,NIFTY,2026-04-15 11:03:00+05:30,NIFTY 50,SPOT,,,24212.35,24212.35,24202.85,24208.55,0,,
2026-04-15,NIFTY,2026-04-15 11:04:00+05:30,NIFTY 50,SPOT,,,24208.3,24210.9,24207.55,24209.6,0,,
2026-04-15,NIFTY,2026-04-15 11:05:00+05:30,NIFTY 50,SPOT,,,24208.9,24210.25,24205.75,24206.15,0,,
