date,index,date_time,trading_symbol,type,option_type,strike,open,high,low,close,volume,open_interest,expiry_date
2026-04-15,SENSEX,2026-04-15 10:29:00+05:30,SENSEX,SPOT,,,78221.75,78222.67,78203.49,78211.29,0,,
2026-04-15,SENSEX,2026-04-15 10:30:00+05:30,SENSEX,SPOT,,,78211.9,78256.26,78210.06,78248.33,0,,
2026-04-15,SENSEX,2026-04-15 10:31:00+05:30,SENSEX,SPOT,,,78248.87,78257.6,78221.34,78221.34,0,,
2026-04-15,SENSEX,2026-04-15 10:32:00+05:30,SENSEX,SPOT,,,78220.55,78232.45,78204.58,78229.36,0,,
2026-04-15,SENSEX,2026-04-15 10:33:00+05:30,SENSEX,SPOT,,,78227.02,78235.03,78210.53,78218.53,0,,
2026-04-15,SENSEX,2026-04-15 10:34:00+05:30,SENSEX,SPOT,,,78222.17,78234.84,78203.91,78215.61,0,,
2026-04-15,SENSEX,2026-04-15 10:35:00+05:30,SENSEX,SPOT,,,78215.47,78223.72,78204.34,78209.83,0,,
2026-04-15,SENSEX,2026-04-15 10:36:00+05:30,SENSEX,SPOT,,,78204.68,78216.15,78183.36,78184.07,0,,
2026-04-15,SENSEX,2026-04-15 10:37:00+05:30,SENSEX,SPOT,,,78180.96,78184.13,78161.95,78182.78,0,,
2026-04-15,SENSEX,2026-04-15 10:38:00+05:30,SENSEX,SPOT,,,78182.31,78192.16,78176.29,78190.29,0,,
2026-04-15,SENSEX,2026-04-15 10:39:00+05:30,SENSEX,SPOT,,,78189.21,78189.49,78140.27,78142.88,0,,
2026-04-15,SENSEX,2026-04-15 10:40:00+05:30,SENSEX,SPOT,,,78142.16,78154.31,78141.11,78145.97,0,,
2026-04-15,SENSEX,2026-04-15 10:41:00+05:30,SENSEX,SPOT,,,78145.49,78172.97,78143.85,78161.07,0,,
2026-04-15,SENSEX,2026-04-15 10:42:00+05:30,SENSEX,SPOT,,,78163.06,78177.14,78143.0,78159.7,0,,
2026-04-15,SENSEX,2026-04-15 10:43:00+05:30,SENSEX,SPOT,,,78158.37,78167.82,78141.01,78165.35,0,,
